date,file_name,vt_title_en,vl_order,vl_row_id,heading,subject_of_the_amendment,am_no,author,rcv_etc,vote,remarks,vl_title_en
2024-11-26,VOLF ENVI 20242834RPS Objection_Maize MON 89034x1507 MON 88017x59122 [Häusling et al]_EN.docx,,4,2,"Motion for a resolution B10-0147/2024(Committee on the Environment, Public Health and Food Safety)",After recital O,1,ECR,RCV,-,recital on current negotiations on the free trade agreement with the Mercosur countries;,Objection pursuant to Rule 115(2) and (3): genetically modified maize MON 89034 × 1507 × MON 88017 x 59122 and eight sub-combinations
2024-11-26,VOLF ENVI 20242834RPS Objection_Maize MON 89034x1507 MON 88017x59122 [Häusling et al]_EN.docx,,4,3,"Motion for a resolution B10-0147/2024(Committee on the Environment, Public Health and Food Safety)",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize MON 89034 × 1507 × MON 88017 x 59122 and eight sub-combinations
2024-11-26,VOLF ENVI 20242840RPS Objection_Maize MON810 [Häusling et al]_EN.docx,,5,1,"Motion for a resolution B10-0146/2024(Committee on the Environment, Public Health and Food Safety)",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize MON 810
2024-11-26,VOLF ENVI 20242839RPS Objection_Maize DP915635 [Häusling et al]_EN.docx,,6,1,"Motion for a resolution B10-0149/2024(Committee on the Environment, Public Health and Food Safety)",After § 2,2,ECR,RCV,-,"article calling on COM to ensure convergence of standards between Union and partners in free trade negotiations, “to meet Union safety standards”;",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-915635
2024-11-26,VOLF ENVI 20242839RPS Objection_Maize DP915635 [Häusling et al]_EN.docx,,6,2,"Motion for a resolution B10-0149/2024(Committee on the Environment, Public Health and Food Safety)",After recital L,1,ECR,RCV,-,recital on current negotiations on the free trade agreement with the Mercosur countries;,Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-915635
2024-11-26,VOLF ENVI 20242839RPS Objection_Maize DP915635 [Häusling et al]_EN.docx,,6,3,"Motion for a resolution B10-0149/2024(Committee on the Environment, Public Health and Food Safety)",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-915635
2024-11-26,VOLF ENVI 20242838RPS Objection_Maize DP23211 [Häusling et al]_EN.docx,,7,1,"Motion for a resolution B10-0150/2024(Committee on the Environment, Public Health and Food Safety))",After § 2,2,ECR,RCV,-,"article calling on COM to ensure convergence of standards between Union and partners in free trade negotiations, “to meet Union safety standards”;",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-023211
2024-11-26,VOLF ENVI 20242838RPS Objection_Maize DP23211 [Häusling et al]_EN.docx,,7,2,"Motion for a resolution B10-0150/2024(Committee on the Environment, Public Health and Food Safety))",After recital K,1,ECR,RCV,-,recital on current negotiations on the free trade agreement with the Mercosur countries;,Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-023211
2024-11-26,VOLF ENVI 20242838RPS Objection_Maize DP23211 [Häusling et al]_EN.docx,,7,3,"Motion for a resolution B10-0150/2024(Committee on the Environment, Public Health and Food Safety))",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP-023211
2024-11-26,VOLF ENVI 20242837RPS Objection_Maize DP202216 [Häusling et al]_EN.docx,,8,1,"Motion for a resolution B10-0152/2024(Committee on the Environment, Public Health and Food Safety)",After § 2,2,ECR,RCV,-,"article calling on COM to ensure convergence of standards between Union and partners in free trade negotiations, “to meet Union safety standards”;",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP202216
2024-11-26,VOLF ENVI 20242837RPS Objection_Maize DP202216 [Häusling et al]_EN.docx,,8,2,"Motion for a resolution B10-0152/2024(Committee on the Environment, Public Health and Food Safety)",After recital K,1,ECR,RCV,-,recital on current negotiations on the free trade agreement with the Mercosur countries;,Objection pursuant to Rule 115(2) and (3): genetically modified maize DP202216
2024-11-26,VOLF ENVI 20242837RPS Objection_Maize DP202216 [Häusling et al]_EN.docx,,8,3,"Motion for a resolution B10-0152/2024(Committee on the Environment, Public Health and Food Safety)",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize DP202216
2024-11-26,VOLF ENVI 20242841RPS Objection_Maize MON 94804 [Häusling et al]_EN.docx,,9,1,"Motion for a resolution B10-0153/2024(Committee on the Environment, Public Health and Food Safety.)",vote: resolution (as a whole),,"",RCV,free vote,"",Objection pursuant to Rule 115(2) and (3): genetically modified maize MON 94804
2024-11-27,VOLF 20242877RSP Presentation College of Commissioners and its programme_EN.docx,,1,1,Motion for a resolution B10-0194/2024(The Left),vote: resolution (as a whole),"","",RCV,-,adoption  = B10-0196/2024 falls,Presentation by the Commission President-elect of the College of Commissioners and its programme
2024-11-27,VOLF 20242877RSP Presentation College of Commissioners and its programme_EN.docx,,1,2,Motion for a resolution B10-0196/2024(PfE),§ 3,§,original text,RCV,-,"",Presentation by the Commission President-elect of the College of Commissioners and its programme
2024-11-27,VOLF 20242877RSP Presentation College of Commissioners and its programme_EN.docx,,1,3,Motion for a resolution B10-0196/2024(PfE),§ 7,§,original text,RCV,-,"",Presentation by the Commission President-elect of the College of Commissioners and its programme
2024-11-27,VOLF 20242877RSP Presentation College of Commissioners and its programme_EN.docx,,1,4,Motion for a resolution B10-0196/2024(PfE),§ 11,§,original text,RCV,-,"",Presentation by the Commission President-elect of the College of Commissioners and its programme
2024-11-27,VOLF 20242877RSP Presentation College of Commissioners and its programme_EN.docx,,1,5,Motion for a resolution B10-0196/2024(PfE),vote: resolution (as a whole),"","",RCV,-,"",Presentation by the Commission President-elect of the College of Commissioners and its programme
2024-11-27,VOLF 20242061INS Election of the Commission_EN.docx,,2,1,"","","","",RCV,+,"",Election of the Commission
2024-11-27,VOLF LIBE 20240128COD Amending short-stay visas regulation as regards Vanuatu [Cunha]_EN.docx,,3,1,"",single vote,"","",RCV,+,"",Cunha (A10-0015/2024) - Amending short-stay visas regulation (EU) 2018/1806) as regards Vanuatu
2024-11-27,VOLF PECH 20242842(DEA)_Reduce incidental catches of common dolphin and other small cetaceans [Jamet et al].docx,,4,1,Motion for a resolution B10-0178/2024(PfE),vote: resolution (as a whole),"","",RCV,-,Majority of Parliament’s component Members,Objection pursuant to Rule 114(3): Measures to reduce incidental catches of common dolphin (Delphinus delphis) and other small cetaceans in the Bay of Biscay
2024-11-27,VOLF BUDG 20240284BUD EUSF assistance to Germany and Italy  [Lupo]_EN.docx,,5,1,"",single vote,"","",RCV,+,"",Lupo (A10-0020/2024) - Mobilisation of the European Union Solidarity Fund to provide assistance to Germany and Italy relating to floods occurred in 2024
2024-11-27,VOLF BUDG 20240252BUD DAB 5-2024  [Muresan]_EN.docx,,6,1,"",single vote,"","",RCV,+,"","Mureşan (A10-0017/2024) - Draft amending budget no 5 to the general budget 2024: Adjustment in payment appropriations, update of revenues and other technical updates"
2024-11-27,VOLF BUDG 20240176BUD General budget for the financial year 2025 - joint text [Negrescu-Herbst]_EN.docx,,7,1,"",Joint text,"","",RCV,+,"","Negrescu,Herbst (A10-0014/2024) - General budget of the European Union for the financial year 2025 - joint text"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,1,"Joint motion for a resolution RC10-0208/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",After § 3,1,ECR,"",-,"","Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,2,"Joint motion for a resolution RC10-0208/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",§ 4,§,original text,split,"","","Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,3,"Joint motion for a resolution RC10-0208/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",§ 4,"","",1,+,"","Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,4,"Joint motion for a resolution RC10-0208/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",§ 4,"","",2,+,"","Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,5,"Joint motion for a resolution RC10-0208/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",vote: resolution (as a whole),"","",RCV,+,adoption = MRs replaced,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,6,Motions for resolutions by political groups,B10-0208/2024,"",Greens/ EFA,"",-,ad. = all MRs fall,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,7,Motions for resolutions by political groups,B10-0209/2024,"",Renew,"",+,ad. = all MRs fall,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,8,Motions for resolutions by political groups,B10-0210/2024,"",EPP,"",-,ad. = B10-0211 and B10-0212 fall,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,9,Motions for resolutions by political groups,B10-0211/2024,"",S&D,"",-,ad. = B10-0212 falls,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Hong Kong [Eroglu]_EN.docx,,1,10,Motions for resolutions by political groups,B10-0212/2024,"",ECR,"",-,"","Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,1,"Joint motion for a resolution RC10-0188/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",§ 1,1,PfE,RCV,-,notes that the oppression of Iranian women is inherent to Islamic fundamentalism and a direct result of the application of Sharia law;,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,2,"Joint motion for a resolution RC10-0188/2024(EPP, S&D, ECR, Renew and Greens/ EFA)",vote: resolution (as a whole),"","",RCV,+,adoption = MRs replacedand B10-0186/2024 and B10-0197/2024 fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,3,motions for resolutions by political groups,B10-0186/2024,"",The Left,"",-,ad. = all MRs fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,4,motions for resolutions by political groups,B10-0188/2024,"",Greens/ EFA,"",-,ad. = all MRs fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,5,motions for resolutions by political groups,B10-0197/2024,"",PfE,"",-,ad. = all MRs fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,6,motions for resolutions by political groups,B10-0199/2024,"",S&D,"",-,ad. = all MRs fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,7,motions for resolutions by political groups,B10-0202/2024,"",Renew,"",+,ad. = B10-0203/2024 and B10-0207/2024 fall,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,8,motions for resolutions by political groups,B10-0203/2024,"",EPP,"",-,ad. = B10-0207/2024 falls,The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Iran [Al-Sahlani]_EN.docx,,2,9,motions for resolutions by political groups,B10-0207/2024,"",ECR,"",-,"",The increasing and systematic repression of women in Iran
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,1,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",After § 3,1,The Left,"",-,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,2,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 4,2,The Left,"",-,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,3,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 4,§,original text,separate,+,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,4,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 6,3,The Left,"",-,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,5,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 8,§,original text,split,"","","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,6,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 8,"","",1,+,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,7,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",§ 8,"","",2,+,"","The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,8,"Joint motion for a resolution RC10-0190/2024(EPP, S&D, ECR, Renew and Greens/EFA)",vote: resolution (as a whole),"","",RCV,+,adoption = MRs replacedand B10-0187/2024 falls,"The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
2024-11-28,VOLF RESO JMR URGY 2024xxxxRSP Cambodia [Hahn]_EN.docx,,3,9,motions for resolutions by political groups,B10-0187/2024,"",The Left,"",-,ad. = all MRs fall,"The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL"
